stationName,Month,Monthly_Mean_Temp
Delhi North ALIPUR Alipur Garhi Pz,2023-01-31,285.5846862792969
Delhi North ALIPUR Alipur Garhi Pz,2023-02-28,291.5599060058594
Delhi North ALIPUR Alipur Garhi Pz,2023-03-31,295.05303955078125
Delhi North ALIPUR Alipur Garhi Pz,2023-04-30,299.6152038574219
Delhi North ALIPUR Alipur Garhi Pz,2023-05-31,302.35302734375
Delhi North ALIPUR Alipur Garhi Pz,2023-06-30,304.4963684082031
Delhi North ALIPUR Alipur Garhi Pz,2023-07-31,302.3017578125
Delhi North ALIPUR Alipur Garhi Pz,2023-08-31,303.10858154296875
Delhi North ALIPUR Alipur Garhi Pz,2023-09-30,302.0801696777344
Delhi North ALIPUR Alipur Garhi Pz,2023-10-31,298.7637023925781
Delhi North ALIPUR Alipur Garhi Pz,2023-11-30,294.0920104980469
Delhi North ALIPUR Alipur Garhi Pz,2023-12-31,288.6615905761719
Delhi North ALIPUR Alipur Garhi Pz,2024-01-31,284.9188537597656
Delhi North ALIPUR Alipur Garhi Pz,2024-02-29,289.20477294921875
Delhi North ALIPUR Alipur Garhi Pz,2024-03-31,294.5289001464844
Delhi North ALIPUR Alipur Garhi Pz,2024-04-30,301.65850830078125
Delhi North ALIPUR Alipur Garhi Pz,2024-05-31,306.74945068359375
Delhi North ALIPUR Alipur Garhi Pz,2024-06-30,307.7697448730469
Delhi North ALIPUR Alipur Garhi Pz,2024-07-31,303.4304504394531
Delhi North ALIPUR Alipur Garhi Pz,2024-08-31,301.5044860839844
Delhi North ALIPUR Alipur Garhi Pz,2024-09-30,300.64508056640625
Delhi North ALIPUR Alipur Garhi Pz,2024-10-31,299.3326721191406
Delhi North ALIPUR Alipur Garhi Pz,2024-11-30,294.5415954589844
Delhi North ALIPUR Alipur Garhi Pz,2024-12-31,287.73077392578125
Delhi North ALIPUR Alipur Garhi Pz,2025-01-31,286.6201171875
Delhi North ALIPUR Alipur Garhi Pz,2025-02-28,290.69805908203125
Delhi North ALIPUR Alipur Garhi Pz,2025-03-31,295.3991394042969
Delhi North ALIPUR Alipur Garhi Pz,2025-04-30,302.9792175292969
Delhi North ALIPUR Alipur Garhi Pz,2025-05-31,304.6758728027344
Delhi North ALIPUR Alipur Garhi Pz,2025-06-30,304.6225280761719
Delhi North ALIPUR Alipur Garhi Pz,2025-07-31,301.9459533691406
Delhi North ALIPUR Alipur Garhi Pz,2025-08-31,301.315185546875
Delhi North ALIPUR Hiranki Village Pz,2022-12-31,287.9224853515625
Delhi North ALIPUR Hiranki Village Pz,2023-01-31,285.62078857421875
Delhi North ALIPUR Hiranki Village Pz,2023-02-28,291.55670166015625
Delhi North ALIPUR Hiranki Village Pz,2023-03-31,295.04119873046875
Delhi North ALIPUR Hiranki Village Pz,2023-04-30,299.56207275390625
Delhi North ALIPUR Hiranki Village Pz,2023-05-31,302.2401428222656
Delhi North ALIPUR Hiranki Village Pz,2023-06-30,304.3833312988281
Delhi North ALIPUR Hiranki Village Pz,2023-07-31,302.197265625
Delhi North ALIPUR Hiranki Village Pz,2023-08-31,302.9482421875
Delhi North ALIPUR Hiranki Village Pz,2023-09-30,301.9501037597656
Delhi North ALIPUR Hiranki Village Pz,2023-10-31,298.6640930175781
Delhi North ALIPUR Hiranki Village Pz,2023-11-30,294.0384826660156
Delhi North ALIPUR Hiranki Village Pz,2023-12-31,288.6412048339844
Delhi North ALIPUR Hiranki Village Pz,2024-01-31,284.9363708496094
Delhi North ALIPUR Hiranki Village Pz,2024-02-29,289.17828369140625
Delhi North ALIPUR Hiranki Village Pz,2024-03-31,294.4604187011719
Delhi North ALIPUR Hiranki Village Pz,2024-04-30,301.5834655761719
Delhi North ALIPUR Hiranki Village Pz,2024-05-31,306.6028137207031
Delhi North ALIPUR Hiranki Village Pz,2024-06-30,307.6278991699219
Delhi North ALIPUR Hiranki Village Pz,2024-07-31,303.3149719238281
Delhi North ALIPUR Hiranki Village Pz,2024-08-31,301.4747619628906
Delhi North ALIPUR Hiranki Village Pz,2024-09-30,300.6149597167969
Delhi North ALIPUR Hiranki Village Pz,2024-10-31,299.25042724609375
Delhi North ALIPUR Hiranki Village Pz,2024-11-30,294.4642333984375
Delhi North ALIPUR Hiranki Village Pz,2024-12-31,287.71246337890625
Delhi North ALIPUR Hiranki Village Pz,2025-01-31,286.6309814453125
Delhi North ALIPUR Hiranki Village Pz,2025-02-28,290.7353515625
Delhi North ALIPUR Hiranki Village Pz,2025-03-31,295.3766174316406
Delhi North ALIPUR Hiranki Village Pz,2025-04-30,302.89898681640625
Delhi North ALIPUR Hiranki Village Pz,2025-05-31,304.5506896972656
Delhi North ALIPUR Hiranki Village Pz,2025-06-30,304.5416564941406
Delhi North ALIPUR Hiranki Village Pz,2025-07-31,301.8966064453125
Delhi North ALIPUR Hiranki Village Pz,2025-08-31,301.2663269042969
Tiggipur Shallow Pz_1,2022-12-31,287.9224853515625
Tiggipur Shallow Pz_1,2023-01-31,285.62078857421875
Tiggipur Shallow Pz_1,2023-02-28,291.55670166015625
Tiggipur Shallow Pz_1,2023-03-31,295.04119873046875
Tiggipur Shallow Pz_1,2023-04-30,299.56207275390625
Tiggipur Shallow Pz_1,2023-05-31,302.2401428222656
Tiggipur Shallow Pz_1,2023-06-30,304.3833312988281
Tiggipur Shallow Pz_1,2023-07-31,302.197265625
Tiggipur Shallow Pz_1,2023-08-31,302.9482421875
Tiggipur Shallow Pz_1,2023-09-30,301.9501037597656
Tiggipur Shallow Pz_1,2023-10-31,298.6640930175781
Tiggipur Shallow Pz_1,2023-11-30,294.0384826660156
Tiggipur Shallow Pz_1,2023-12-31,288.6412048339844
Tiggipur Shallow Pz_1,2024-01-31,284.9363708496094
Tiggipur Shallow Pz_1,2024-02-29,289.17828369140625
Tiggipur Shallow Pz_1,2024-03-31,294.4604187011719
Tiggipur Shallow Pz_1,2024-04-30,301.5834655761719
Tiggipur Shallow Pz_1,2024-05-31,306.6028137207031
Tiggipur Shallow Pz_1,2024-06-30,307.6278991699219
Tiggipur Shallow Pz_1,2024-07-31,303.3149719238281
Tiggipur Shallow Pz_1,2024-08-31,301.4747619628906
Tiggipur Shallow Pz_1,2024-09-30,300.6149597167969
Tiggipur Shallow Pz_1,2024-10-31,299.25042724609375
Tiggipur Shallow Pz_1,2024-11-30,294.4642333984375
Tiggipur Shallow Pz_1,2024-12-31,287.71246337890625
Tiggipur Shallow Pz_1,2025-01-31,286.6309814453125
Tiggipur Shallow Pz_1,2025-02-28,290.7353515625
Tiggipur Shallow Pz_1,2025-03-31,295.3766174316406
Tiggipur Shallow Pz_1,2025-04-30,302.89898681640625
Tiggipur Shallow Pz_1,2025-05-31,304.5506896972656
Tiggipur Shallow Pz_1,2025-06-30,304.5416564941406
Tiggipur Shallow Pz_1,2025-07-31,301.8966064453125
Tiggipur Shallow Pz_1,2025-08-31,301.2663269042969
Delhi_South East_Kalkaji_Okhla DJB WTP,2022-12-31,287.9693908691406
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-01-31,285.5330505371094
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-02-28,291.54498291015625
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-03-31,295.03729248046875
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-04-30,299.64044189453125
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-05-31,302.4126281738281
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-06-30,304.5938720703125
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-07-31,302.3905029296875
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-08-31,303.24114990234375
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-09-30,302.1612854003906
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-10-31,298.7619323730469
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-11-30,294.0749206542969
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-12-31,288.64410400390625
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-01-31,284.8853759765625
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-02-29,289.2115783691406
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-03-31,294.5884704589844
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-04-30,301.7141418457031
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-05-31,306.8600769042969
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-06-30,307.8723449707031
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-07-31,303.5257263183594
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-08-31,301.5111389160156
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-09-30,300.65802001953125
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-10-31,299.3963928222656
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-11-30,294.58282470703125
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-12-31,287.7176818847656
Delhi_South East_Kalkaji_Okhla DJB WTP,2025-01-31,286.5932312011719
Delhi_South East_Kalkaji_Okhla DJB WTP,2025-02-28,290.63775634765625
Delhi_South East_Kalkaji_Okhla DJB WTP,2025-03-31,295.4061279296875
Delhi_South East_Kalkaji_Okhla DJB WTP,2025-04-30,303.0037536621094
Delhi_South East_Kalkaji_Okhla DJB WTP,2025-05-31,304.75445556640625
Delhi_South East_Kalkaji_Okhla DJB WTP,2025-06-30,304.6448669433594
Delhi_South East_Kalkaji_Okhla DJB WTP,2025-07-31,301.97161865234375
Delhi_South East_Kalkaji_Okhla DJB WTP,2025-08-31,301.34503173828125
Coronation Pillar,2022-12-31,288.0966796875
Coronation Pillar,2023-01-31,285.7171936035156
Coronation Pillar,2023-02-28,291.7828674316406
Coronation Pillar,2023-03-31,295.2396545410156
Coronation Pillar,2023-04-30,299.7624816894531
Coronation Pillar,2023-05-31,302.34332275390625
Coronation Pillar,2023-06-30,304.45489501953125
Coronation Pillar,2023-07-31,302.1797790527344
Coronation Pillar,2023-08-31,302.9610290527344
Coronation Pillar,2023-09-30,302.03192138671875
Coronation Pillar,2023-10-31,298.8325500488281
Coronation Pillar,2023-11-30,294.1792907714844
Coronation Pillar,2023-12-31,288.8216552734375
Coronation Pillar,2024-01-31,285.0870666503906
Coronation Pillar,2024-02-29,289.2613830566406
Coronation Pillar,2024-03-31,294.6141662597656
Coronation Pillar,2024-04-30,301.7479248046875
Coronation Pillar,2024-05-31,306.8486022949219
Coronation Pillar,2024-06-30,307.7187194824219
Coronation Pillar,2024-07-31,303.2906494140625
Coronation Pillar,2024-08-31,301.4309997558594
Coronation Pillar,2024-09-30,300.64117431640625
Coronation Pillar,2024-10-31,299.5660400390625
Coronation Pillar,2024-11-30,294.69244384765625
Coronation Pillar,2024-12-31,287.8137512207031
Coronation Pillar,2025-01-31,286.6753234863281
Coronation Pillar,2025-02-28,290.92584228515625
Coronation Pillar,2025-03-31,295.64398193359375
Coronation Pillar,2025-04-30,303.0739440917969
Coronation Pillar,2025-05-31,304.7079162597656
Coronation Pillar,2025-06-30,304.5226135253906
Coronation Pillar,2025-07-31,301.86505126953125
Coronation Pillar,2025-08-31,301.2682189941406
Bakoli Deep Pz,2022-12-31,287.9224853515625
Bakoli Deep Pz,2023-01-31,285.62078857421875
Bakoli Deep Pz,2023-02-28,291.55670166015625
Bakoli Deep Pz,2023-03-31,295.04119873046875
Bakoli Deep Pz,2023-04-30,299.56207275390625
Bakoli Deep Pz,2023-05-31,302.2401428222656
Bakoli Deep Pz,2023-06-30,304.3833312988281
Bakoli Deep Pz,2023-07-31,302.197265625
Bakoli Deep Pz,2023-08-31,302.9482421875
Bakoli Deep Pz,2023-09-30,301.9501037597656
Bakoli Deep Pz,2023-10-31,298.6640930175781
Bakoli Deep Pz,2023-11-30,294.0384826660156
Bakoli Deep Pz,2023-12-31,288.6412048339844
Bakoli Deep Pz,2024-01-31,284.9363708496094
Bakoli Deep Pz,2024-02-29,289.17828369140625
Bakoli Deep Pz,2024-03-31,294.4604187011719
Bakoli Deep Pz,2024-04-30,301.5834655761719
Bakoli Deep Pz,2024-05-31,306.6028137207031
Bakoli Deep Pz,2024-06-30,307.6278991699219
Bakoli Deep Pz,2024-07-31,303.3149719238281
Bakoli Deep Pz,2024-08-31,301.4747619628906
Bakoli Deep Pz,2024-09-30,300.6149597167969
Bakoli Deep Pz,2024-10-31,299.25042724609375
Bakoli Deep Pz,2024-11-30,294.4642333984375
Bakoli Deep Pz,2024-12-31,287.71246337890625
Bakoli Deep Pz,2025-01-31,286.6309814453125
Bakoli Deep Pz,2025-02-28,290.7353515625
Bakoli Deep Pz,2025-03-31,295.3766174316406
Bakoli Deep Pz,2025-04-30,302.89898681640625
Bakoli Deep Pz,2025-05-31,304.5506896972656
Bakoli Deep Pz,2025-06-30,304.5416564941406
Bakoli Deep Pz,2025-07-31,301.8966064453125
Bakoli Deep Pz,2025-08-31,301.2663269042969
Khera Kalan Pz_1,2022-12-31,287.9542236328125
Khera Kalan Pz_1,2023-01-31,285.5846862792969
Khera Kalan Pz_1,2023-02-28,291.5599060058594
Khera Kalan Pz_1,2023-03-31,295.05303955078125
Khera Kalan Pz_1,2023-04-30,299.6152038574219
Khera Kalan Pz_1,2023-05-31,302.35302734375
Khera Kalan Pz_1,2023-06-30,304.4963684082031
Khera Kalan Pz_1,2023-07-31,302.3017578125
Khera Kalan Pz_1,2023-08-31,303.10858154296875
Khera Kalan Pz_1,2023-09-30,302.0801696777344
Khera Kalan Pz_1,2023-10-31,298.7637023925781
Khera Kalan Pz_1,2023-11-30,294.0920104980469
Khera Kalan Pz_1,2023-12-31,288.6615905761719
Khera Kalan Pz_1,2024-01-31,284.9188537597656
Khera Kalan Pz_1,2024-02-29,289.20477294921875
Khera Kalan Pz_1,2024-03-31,294.5289001464844
Khera Kalan Pz_1,2024-04-30,301.65850830078125
Khera Kalan Pz_1,2024-05-31,306.74945068359375
Khera Kalan Pz_1,2024-06-30,307.7697448730469
Khera Kalan Pz_1,2024-07-31,303.4304504394531
Khera Kalan Pz_1,2024-08-31,301.5044860839844
Khera Kalan Pz_1,2024-09-30,300.64508056640625
Khera Kalan Pz_1,2024-10-31,299.3326721191406
Khera Kalan Pz_1,2024-11-30,294.5415954589844
Khera Kalan Pz_1,2024-12-31,287.73077392578125
Khera Kalan Pz_1,2025-01-31,286.6201171875
Khera Kalan Pz_1,2025-02-28,290.69805908203125
Khera Kalan Pz_1,2025-03-31,295.3991394042969
Khera Kalan Pz_1,2025-04-30,302.9792175292969
Khera Kalan Pz_1,2025-05-31,304.6758728027344
Khera Kalan Pz_1,2025-06-30,304.6225280761719
Khera Kalan Pz_1,2025-07-31,301.9459533691406
Khera Kalan Pz_1,2025-08-31,301.315185546875
Delhi North ALIPUR Rohini Sector 28,2022-12-31,287.9542236328125
Delhi North ALIPUR Rohini Sector 28,2023-01-31,285.5846862792969
Delhi North ALIPUR Rohini Sector 28,2023-02-28,291.5599060058594
Delhi North ALIPUR Rohini Sector 28,2023-03-31,295.05303955078125
Delhi North ALIPUR Rohini Sector 28,2023-04-30,299.6152038574219
Delhi North ALIPUR Rohini Sector 28,2023-05-31,302.35302734375
Delhi North ALIPUR Rohini Sector 28,2023-06-30,304.4963684082031
Delhi North ALIPUR Rohini Sector 28,2023-07-31,302.3017578125
Delhi North ALIPUR Rohini Sector 28,2023-08-31,303.10858154296875
Delhi North ALIPUR Rohini Sector 28,2023-09-30,302.0801696777344
Delhi North ALIPUR Rohini Sector 28,2023-10-31,298.7637023925781
Delhi North ALIPUR Rohini Sector 28,2023-11-30,294.0920104980469
Delhi North ALIPUR Rohini Sector 28,2023-12-31,288.6615905761719
Delhi North ALIPUR Rohini Sector 28,2024-01-31,284.9188537597656
Delhi North ALIPUR Rohini Sector 28,2024-02-29,289.20477294921875
Delhi North ALIPUR Rohini Sector 28,2024-03-31,294.5289001464844
Delhi North ALIPUR Rohini Sector 28,2024-04-30,301.65850830078125
Delhi North ALIPUR Rohini Sector 28,2024-05-31,306.74945068359375
Delhi North ALIPUR Rohini Sector 28,2024-06-30,307.7697448730469
Delhi North ALIPUR Rohini Sector 28,2024-07-31,303.4304504394531
Delhi North ALIPUR Rohini Sector 28,2024-08-31,301.5044860839844
Delhi North ALIPUR Rohini Sector 28,2024-09-30,300.64508056640625
Delhi North ALIPUR Rohini Sector 28,2024-10-31,299.3326721191406
Delhi North ALIPUR Rohini Sector 28,2024-11-30,294.5415954589844
Delhi North ALIPUR Rohini Sector 28,2024-12-31,287.73077392578125
Delhi North ALIPUR Rohini Sector 28,2025-01-31,286.6201171875
Delhi North ALIPUR Rohini Sector 28,2025-02-28,290.69805908203125
Delhi North ALIPUR Rohini Sector 28,2025-03-31,295.3991394042969
Delhi North ALIPUR Rohini Sector 28,2025-04-30,302.9792175292969
Delhi North ALIPUR Rohini Sector 28,2025-05-31,304.6758728027344
Delhi North ALIPUR Rohini Sector 28,2025-06-30,304.6225280761719
Delhi North ALIPUR Rohini Sector 28,2025-07-31,301.9459533691406
Delhi North ALIPUR Rohini Sector 28,2025-08-31,301.315185546875
Bawana DJB JE Store,2022-12-31,287.9693908691406
Bawana DJB JE Store,2023-01-31,285.5330505371094
Bawana DJB JE Store,2023-02-28,291.54498291015625
Bawana DJB JE Store,2023-03-31,295.03729248046875
Bawana DJB JE Store,2023-04-30,299.64044189453125
Bawana DJB JE Store,2023-05-31,302.4126281738281
Bawana DJB JE Store,2023-06-30,304.5938720703125
Bawana DJB JE Store,2023-07-31,302.3905029296875
Bawana DJB JE Store,2023-08-31,303.24114990234375
Bawana DJB JE Store,2023-09-30,302.1612854003906
Bawana DJB JE Store,2023-10-31,298.7619323730469
Bawana DJB JE Store,2023-11-30,294.0749206542969
Bawana DJB JE Store,2023-12-31,288.64410400390625
Bawana DJB JE Store,2024-01-31,284.8853759765625
Bawana DJB JE Store,2024-02-29,289.2115783691406
Bawana DJB JE Store,2024-03-31,294.5884704589844
Bawana DJB JE Store,2024-04-30,301.7141418457031
Bawana DJB JE Store,2024-05-31,306.8600769042969
Bawana DJB JE Store,2024-06-30,307.8723449707031
Bawana DJB JE Store,2024-07-31,303.5257263183594
Bawana DJB JE Store,2024-08-31,301.5111389160156
Bawana DJB JE Store,2024-09-30,300.65802001953125
Bawana DJB JE Store,2024-10-31,299.3963928222656
Bawana DJB JE Store,2024-11-30,294.58282470703125
Bawana DJB JE Store,2024-12-31,287.7176818847656
Bawana DJB JE Store,2025-01-31,286.5932312011719
Bawana DJB JE Store,2025-02-28,290.63775634765625
Bawana DJB JE Store,2025-03-31,295.4061279296875
Bawana DJB JE Store,2025-04-30,303.0037536621094
Bawana DJB JE Store,2025-05-31,304.75445556640625
Bawana DJB JE Store,2025-06-30,304.6448669433594
Bawana DJB JE Store,2025-07-31,301.97161865234375
Bawana DJB JE Store,2025-08-31,301.34503173828125
Palla Temple_1,2022-12-31,287.9224853515625
Palla Temple_1,2023-01-31,285.62078857421875
Palla Temple_1,2023-02-28,291.55670166015625
Palla Temple_1,2023-03-31,295.04119873046875
Palla Temple_1,2023-04-30,299.56207275390625
Palla Temple_1,2023-05-31,302.2401428222656
Palla Temple_1,2023-06-30,304.3833312988281
Palla Temple_1,2023-07-31,302.197265625
Palla Temple_1,2023-08-31,302.9482421875
Palla Temple_1,2023-09-30,301.9501037597656
Palla Temple_1,2023-10-31,298.6640930175781
Palla Temple_1,2023-11-30,294.0384826660156
Palla Temple_1,2023-12-31,288.6412048339844
Palla Temple_1,2024-01-31,284.9363708496094
Palla Temple_1,2024-02-29,289.17828369140625
Palla Temple_1,2024-03-31,294.4604187011719
Palla Temple_1,2024-04-30,301.5834655761719
Palla Temple_1,2024-05-31,306.6028137207031
Palla Temple_1,2024-06-30,307.6278991699219
Palla Temple_1,2024-07-31,303.3149719238281
Palla Temple_1,2024-08-31,301.4747619628906
Palla Temple_1,2024-09-30,300.6149597167969
Palla Temple_1,2024-10-31,299.25042724609375
Palla Temple_1,2024-11-30,294.4642333984375
Palla Temple_1,2024-12-31,287.71246337890625
Palla Temple_1,2025-01-31,286.6309814453125
Palla Temple_1,2025-02-28,290.7353515625
Palla Temple_1,2025-03-31,295.3766174316406
Palla Temple_1,2025-04-30,302.89898681640625
Palla Temple_1,2025-05-31,304.5506896972656
Palla Temple_1,2025-06-30,304.5416564941406
Palla Temple_1,2025-07-31,301.8966064453125
Palla Temple_1,2025-08-31,301.2663269042969
Narela DJB WTP,2022-12-31,287.9542236328125
Narela DJB WTP,2023-01-31,285.5846862792969
Narela DJB WTP,2023-02-28,291.5599060058594
Narela DJB WTP,2023-03-31,295.05303955078125
Narela DJB WTP,2023-04-30,299.6152038574219
Narela DJB WTP,2023-05-31,302.35302734375
Narela DJB WTP,2023-06-30,304.4963684082031
Narela DJB WTP,2023-07-31,302.3017578125
Narela DJB WTP,2023-08-31,303.10858154296875
Narela DJB WTP,2023-09-30,302.0801696777344
Narela DJB WTP,2023-10-31,298.7637023925781
Narela DJB WTP,2023-11-30,294.0920104980469
Narela DJB WTP,2023-12-31,288.6615905761719
Narela DJB WTP,2024-01-31,284.9188537597656
Narela DJB WTP,2024-02-29,289.20477294921875
Narela DJB WTP,2024-03-31,294.5289001464844
Narela DJB WTP,2024-04-30,301.65850830078125
Narela DJB WTP,2024-05-31,306.74945068359375
Narela DJB WTP,2024-06-30,307.7697448730469
Narela DJB WTP,2024-07-31,303.4304504394531
Narela DJB WTP,2024-08-31,301.5044860839844
Narela DJB WTP,2024-09-30,300.64508056640625
Narela DJB WTP,2024-10-31,299.3326721191406
Narela DJB WTP,2024-11-30,294.5415954589844
Narela DJB WTP,2024-12-31,287.73077392578125
Narela DJB WTP,2025-01-31,286.6201171875
Narela DJB WTP,2025-02-28,290.69805908203125
Narela DJB WTP,2025-03-31,295.3991394042969
Narela DJB WTP,2025-04-30,302.9792175292969
Narela DJB WTP,2025-05-31,304.6758728027344
Narela DJB WTP,2025-06-30,304.6225280761719
Narela DJB WTP,2025-07-31,301.9459533691406
Narela DJB WTP,2025-08-31,301.315185546875
Tiggipur Deep Pz_1,2022-12-31,287.9224853515625
Tiggipur Deep Pz_1,2023-01-31,285.62078857421875
Tiggipur Deep Pz_1,2023-02-28,291.55670166015625
Tiggipur Deep Pz_1,2023-03-31,295.04119873046875
Tiggipur Deep Pz_1,2023-04-30,299.56207275390625
Tiggipur Deep Pz_1,2023-05-31,302.2401428222656
Tiggipur Deep Pz_1,2023-06-30,304.3833312988281
Tiggipur Deep Pz_1,2023-07-31,302.197265625
Tiggipur Deep Pz_1,2023-08-31,302.9482421875
Tiggipur Deep Pz_1,2023-09-30,301.9501037597656
Tiggipur Deep Pz_1,2023-10-31,298.6640930175781
Tiggipur Deep Pz_1,2023-11-30,294.0384826660156
Tiggipur Deep Pz_1,2023-12-31,288.6412048339844
Tiggipur Deep Pz_1,2024-01-31,284.9363708496094
Tiggipur Deep Pz_1,2024-02-29,289.17828369140625
Tiggipur Deep Pz_1,2024-03-31,294.4604187011719
Tiggipur Deep Pz_1,2024-04-30,301.5834655761719
Tiggipur Deep Pz_1,2024-05-31,306.6028137207031
Tiggipur Deep Pz_1,2024-06-30,307.6278991699219
Tiggipur Deep Pz_1,2024-07-31,303.3149719238281
Tiggipur Deep Pz_1,2024-08-31,301.4747619628906
Tiggipur Deep Pz_1,2024-09-30,300.6149597167969
Tiggipur Deep Pz_1,2024-10-31,299.25042724609375
Tiggipur Deep Pz_1,2024-11-30,294.4642333984375
Tiggipur Deep Pz_1,2024-12-31,287.71246337890625
Tiggipur Deep Pz_1,2025-01-31,286.6309814453125
Tiggipur Deep Pz_1,2025-02-28,290.7353515625
Tiggipur Deep Pz_1,2025-03-31,295.3766174316406
Tiggipur Deep Pz_1,2025-04-30,302.89898681640625
Tiggipur Deep Pz_1,2025-05-31,304.5506896972656
Tiggipur Deep Pz_1,2025-06-30,304.5416564941406
Tiggipur Deep Pz_1,2025-07-31,301.8966064453125
Tiggipur Deep Pz_1,2025-08-31,301.2663269042969
Bakolishallow,2022-12-31,287.9224853515625
Bakolishallow,2023-01-31,285.62078857421875
Bakolishallow,2023-02-28,291.55670166015625
Bakolishallow,2023-03-31,295.04119873046875
Bakolishallow,2023-04-30,299.56207275390625
Bakolishallow,2023-05-31,302.2401428222656
Bakolishallow,2023-06-30,304.3833312988281
Bakolishallow,2023-07-31,302.197265625
Bakolishallow,2023-08-31,302.9482421875
Bakolishallow,2023-09-30,301.9501037597656
Bakolishallow,2023-10-31,298.6640930175781
Bakolishallow,2023-11-30,294.0384826660156
Bakolishallow,2023-12-31,288.6412048339844
Bakolishallow,2024-01-31,284.9363708496094
Bakolishallow,2024-02-29,289.17828369140625
Bakolishallow,2024-03-31,294.4604187011719
Bakolishallow,2024-04-30,301.5834655761719
Bakolishallow,2024-05-31,306.6028137207031
Bakolishallow,2024-06-30,307.6278991699219
Bakolishallow,2024-07-31,303.3149719238281
Bakolishallow,2024-08-31,301.4747619628906
Bakolishallow,2024-09-30,300.6149597167969
Bakolishallow,2024-10-31,299.25042724609375
Bakolishallow,2024-11-30,294.4642333984375
Bakolishallow,2024-12-31,287.71246337890625
Bakolishallow,2025-01-31,286.6309814453125
Bakolishallow,2025-02-28,290.7353515625
Bakolishallow,2025-03-31,295.3766174316406
Bakolishallow,2025-04-30,302.89898681640625
Bakolishallow,2025-05-31,304.5506896972656
Bakolishallow,2025-06-30,304.5416564941406
Bakolishallow,2025-07-31,301.8966064453125
Bakolishallow,2025-08-31,301.2663269042969
Qatlupur_2,2022-12-31,287.9693908691406
Qatlupur_2,2023-01-31,285.5330505371094
Qatlupur_2,2023-02-28,291.54498291015625
Qatlupur_2,2023-03-31,295.03729248046875
Qatlupur_2,2023-04-30,299.64044189453125
Qatlupur_2,2023-05-31,302.4126281738281
Qatlupur_2,2023-06-30,304.5938720703125
Qatlupur_2,2023-07-31,302.3905029296875
Qatlupur_2,2023-08-31,303.24114990234375
Qatlupur_2,2023-09-30,302.1612854003906
Qatlupur_2,2023-10-31,298.7619323730469
Qatlupur_2,2023-11-30,294.0749206542969
Qatlupur_2,2023-12-31,288.64410400390625
Qatlupur_2,2024-01-31,284.8853759765625
Qatlupur_2,2024-02-29,289.2115783691406
Qatlupur_2,2024-03-31,294.5884704589844
Qatlupur_2,2024-04-30,301.7141418457031
Qatlupur_2,2024-05-31,306.8600769042969
Qatlupur_2,2024-06-30,307.8723449707031
Qatlupur_2,2024-07-31,303.5257263183594
Qatlupur_2,2024-08-31,301.5111389160156
Qatlupur_2,2024-09-30,300.65802001953125
Qatlupur_2,2024-10-31,299.3963928222656
Qatlupur_2,2024-11-30,294.58282470703125
Qatlupur_2,2024-12-31,287.7176818847656
Qatlupur_2,2025-01-31,286.5932312011719
Qatlupur_2,2025-02-28,290.63775634765625
Qatlupur_2,2025-03-31,295.4061279296875
Qatlupur_2,2025-04-30,303.0037536621094
Qatlupur_2,2025-05-31,304.75445556640625
Qatlupur_2,2025-06-30,304.6448669433594
Qatlupur_2,2025-07-31,301.97161865234375
Qatlupur_2,2025-08-31,301.34503173828125
Kewal Park,2022-12-31,288.0966796875
Kewal Park,2023-01-31,285.7171936035156
Kewal Park,2023-02-28,291.7828674316406
Kewal Park,2023-03-31,295.2396545410156
Kewal Park,2023-04-30,299.7624816894531
Kewal Park,2023-05-31,302.34332275390625
Kewal Park,2023-06-30,304.45489501953125
Kewal Park,2023-07-31,302.1797790527344
Kewal Park,2023-08-31,302.9610290527344
Kewal Park,2023-09-30,302.03192138671875
Kewal Park,2023-10-31,298.8325500488281
Kewal Park,2023-11-30,294.1792907714844
Kewal Park,2023-12-31,288.8216552734375
Kewal Park,2024-01-31,285.0870666503906
Kewal Park,2024-02-29,289.2613830566406
Kewal Park,2024-03-31,294.6141662597656
