stationName,Month,Monthly_Mean_GWL
Jamali Kamali,2021-03-31,
Jamali Kamali,2021-04-30,
Jamali Kamali,2021-05-31,
Jamali Kamali,2021-06-30,
Jamali Kamali,2021-07-31,
Jamali Kamali,2021-08-31,15.2
Jamali Kamali,2021-09-30,
Jamali Kamali,2021-10-31,
Jamali Kamali,2021-11-30,13.6
Jamali Kamali,2021-12-31,
Jamali Kamali,2022-01-31,12.54
Jamali Kamali,2022-02-28,
Jamali Kamali,2022-03-31,
Jamali Kamali,2022-04-30,
Jamali Kamali,2022-05-31,15.42
Jamali Kamali,2022-06-30,
Jamali Kamali,2022-07-31,
Jamali Kamali,2022-08-31,13.21
Jamali Kamali,2022-09-30,
Jamali Kamali,2022-10-31,
Jamali Kamali,2022-11-30,13.65
Janakpuri Pz,2020-01-31,10.83
Janakpuri Pz,2020-02-29,
Janakpuri Pz,2020-03-31,
Janakpuri Pz,2020-04-30,
Janakpuri Pz,2020-05-31,
Janakpuri Pz,2020-06-30,
Janakpuri Pz,2020-07-31,
Janakpuri Pz,2020-08-31,11.0
Janakpuri Pz,2020-09-30,
Janakpuri Pz,2020-10-31,
Janakpuri Pz,2020-11-30,10.85
Janakpuri Pz,2020-12-31,
Janakpuri Pz,2021-01-31,10.56
Janakpuri Pz,2021-02-28,
Janakpuri Pz,2021-03-31,
Janakpuri Pz,2021-04-30,
Janakpuri Pz,2021-05-31,
Janakpuri Pz,2021-06-30,
Janakpuri Pz,2021-07-31,
Janakpuri Pz,2021-08-31,8.99
Janakpuri Pz,2021-09-30,
Janakpuri Pz,2021-10-31,
Janakpuri Pz,2021-11-30,7.35
Janakpuri Pz,2021-12-31,
Janakpuri Pz,2022-01-31,6.86
Janakpuri Pz,2022-02-28,
Janakpuri Pz,2022-03-31,
Janakpuri Pz,2022-04-30,
Janakpuri Pz,2022-05-31,6.99
Janakpuri Pz,2022-06-30,
Janakpuri Pz,2022-07-31,
Janakpuri Pz,2022-08-31,6.61
Janakpuri Pz,2022-09-30,
Janakpuri Pz,2022-10-31,
Janakpuri Pz,2022-11-30,6.38
Janakpuri Pz_1,2023-09-30,8.695377049180328
Janakpuri Pz_1,2023-10-31,6.442614678899083
Janakpuri Pz_1,2023-11-30,6.408162162162163
Jaunapur DJB,2020-01-31,47.78
Jaunapur DJB,2020-02-29,
Jaunapur DJB,2020-03-31,
Jaunapur DJB,2020-04-30,
Jaunapur DJB,2020-05-31,
Jaunapur DJB,2020-06-30,
Jaunapur DJB,2020-07-31,
Jaunapur DJB,2020-08-31,41.64
Jaunapur DJB,2020-09-30,
Jaunapur DJB,2020-10-31,
Jaunapur DJB,2020-11-30,42.76
Jaunapur DJB,2020-12-31,
Jaunapur DJB,2021-01-31,41.99
Jaunapur DJB,2021-02-28,
Jaunapur DJB,2021-03-31,
Jaunapur DJB,2021-04-30,
Jaunapur DJB,2021-05-31,
Jaunapur DJB,2021-06-30,
Jaunapur DJB,2021-07-31,
Jaunapur DJB,2021-08-31,40.76
Jaunapur DJB,2021-09-30,
Jaunapur DJB,2021-10-31,
Jaunapur DJB,2021-11-30,
Jaunapur DJB,2021-12-31,
Jaunapur DJB,2022-01-31,41.13
Jaunapur DJB,2022-02-28,
Jaunapur DJB,2022-03-31,
Jaunapur DJB,2022-04-30,
Jaunapur DJB,2022-05-31,41.37
Jaunapur DJB,2022-06-30,
Jaunapur DJB,2022-07-31,
Jaunapur DJB,2022-08-31,40.96
Jaunapur DJB,2022-09-30,
Jaunapur DJB,2022-10-31,
Jaunapur DJB,2022-11-30,10.07
Jaunti Dw,2020-01-31,12.17
Jaunti Dw,2020-02-29,
Jaunti Dw,2020-03-31,
Jaunti Dw,2020-04-30,
Jaunti Dw,2020-05-31,
Jaunti Dw,2020-06-30,
Jaunti Dw,2020-07-31,
Jaunti Dw,2020-08-31,12.27
Jaunti Dw,2020-09-30,
Jaunti Dw,2020-10-31,
Jaunti Dw,2020-11-30,14.48
Jaunti Dw,2020-12-31,
Jaunti Dw,2021-01-31,11.98
Jaunti Dw,2021-02-28,
Jaunti Dw,2021-03-31,
Jaunti Dw,2021-04-30,
Jaunti Dw,2021-05-31,
Jaunti Dw,2021-06-30,
Jaunti Dw,2021-07-31,
Jaunti Dw,2021-08-31,13.3
Jaunti Dw,2021-09-30,
Jaunti Dw,2021-10-31,
Jaunti Dw,2021-11-30,12.1
Jaunti Dw,2021-12-31,
Jaunti Dw,2022-01-31,11.43
Jaunti Dw,2022-02-28,
Jaunti Dw,2022-03-31,
Jaunti Dw,2022-04-30,
Jaunti Dw,2022-05-31,11.66
Jaunti Dw,2022-06-30,
Jaunti Dw,2022-07-31,
Jaunti Dw,2022-08-31,11.31
Jaunti Dw,2022-09-30,
Jaunti Dw,2022-10-31,
Jaunti Dw,2022-11-30,11.07
Jharoda Kalan Pz,2020-01-31,14.16
Jheel Khoh,2021-01-31,54.0
Jheel Khoh,2021-02-28,
Jheel Khoh,2021-03-31,
Jheel Khoh,2021-04-30,
Jheel Khoh,2021-05-31,
Jheel Khoh,2021-06-30,
Jheel Khoh,2021-07-31,
Jheel Khoh,2021-08-31,53.6
Jheel Khoh,2021-09-30,
Jheel Khoh,2021-10-31,
Jheel Khoh,2021-11-30,53.88
Jheel Khoh,2021-12-31,
Jheel Khoh,2022-01-31,65.0
Jheel Khoh,2022-02-28,
Jheel Khoh,2022-03-31,
Jheel Khoh,2022-04-30,
Jheel Khoh,2022-05-31,53.34
Jheel Khoh,2022-06-30,
Jheel Khoh,2022-07-31,
Jheel Khoh,2022-08-31,52.68
Jheel Khoh,2022-09-30,
Jheel Khoh,2022-10-31,
Jheel Khoh,2022-11-30,51.69
Jhuljhuli Dw,2020-01-31,1.7
Jhuljhuli Dw,2020-02-29,
Jhuljhuli Dw,2020-03-31,
Jhuljhuli Dw,2020-04-30,
Jhuljhuli Dw,2020-05-31,
Jhuljhuli Dw,2020-06-30,
Jhuljhuli Dw,2020-07-31,
Jhuljhuli Dw,2020-08-31,0.7
Jhuljhuli Dw,2020-09-30,
Jhuljhuli Dw,2020-10-31,
Jhuljhuli Dw,2020-11-30,2.47
Jhuljhuli Dw,2020-12-31,
Jhuljhuli Dw,2021-01-31,1.53
Jhuljhuli Dw,2021-02-28,
Jhuljhuli Dw,2021-03-31,
Jhuljhuli Dw,2021-04-30,
Jhuljhuli Dw,2021-05-31,
Jhuljhuli Dw,2021-06-30,
Jhuljhuli Dw,2021-07-31,
Jhuljhuli Dw,2021-08-31,0.9
Jhuljhuli Dw,2021-09-30,
Jhuljhuli Dw,2021-10-31,
Jhuljhuli Dw,2021-11-30,2.4
Jhuljhuli Dw,2021-12-31,
Jhuljhuli Dw,2022-01-31,1.85
Jhuljhuli Dw,2022-02-28,
Jhuljhuli Dw,2022-03-31,
Jhuljhuli Dw,2022-04-30,
Jhuljhuli Dw,2022-05-31,1.27
Jhuljhuli Dw,2022-06-30,
Jhuljhuli Dw,2022-07-31,
Jhuljhuli Dw,2022-08-31,0.97
Jhuljhuli Dw,2022-09-30,
Jhuljhuli Dw,2022-10-31,
Jhuljhuli Dw,2022-11-30,2.58
Kabul Line Pz,2020-01-31,31.8
Kabul Line Pz,2020-02-29,
Kabul Line Pz,2020-03-31,
Kabul Line Pz,2020-04-30,
Kabul Line Pz,2020-05-31,
Kabul Line Pz,2020-06-30,
Kabul Line Pz,2020-07-31,
Kabul Line Pz,2020-08-31,31.88
Kabul Line Pz,2020-09-30,
Kabul Line Pz,2020-10-31,
Kabul Line Pz,2020-11-30,32.9
Kabul Line Pz,2020-12-31,
Kabul Line Pz,2021-01-31,31.91
Kabul Line Pz,2021-02-28,
Kabul Line Pz,2021-03-31,
Kabul Line Pz,2021-04-30,
Kabul Line Pz,2021-05-31,
Kabul Line Pz,2021-06-30,
Kabul Line Pz,2021-07-31,
Kabul Line Pz,2021-08-31,33.05
Kabul Line Pz,2021-09-30,
Kabul Line Pz,2021-10-31,
Kabul Line Pz,2021-11-30,32.54
Kabul Line Pz,2021-12-31,
Kabul Line Pz,2022-01-31,32.06
Kabul Line Pz,2022-02-28,
Kabul Line Pz,2022-03-31,
Kabul Line Pz,2022-04-30,
Kabul Line Pz,2022-05-31,31.79
Kabul Line Pz,2022-06-30,
Kabul Line Pz,2022-07-31,
Kabul Line Pz,2022-08-31,32.37
Kabul Line Pz,2022-09-30,
Kabul Line Pz,2022-10-31,
Kabul Line Pz,2022-11-30,31.68
Kanjhawala (pz),2020-01-31,1.16
Kanjhawala (pz),2020-02-29,
Kanjhawala (pz),2020-03-31,
Kanjhawala (pz),2020-04-30,
Kanjhawala (pz),2020-05-31,
Kanjhawala (pz),2020-06-30,
Kanjhawala (pz),2020-07-31,
Kanjhawala (pz),2020-08-31,1.07
Kanjhawala (pz),2020-09-30,
Kanjhawala (pz),2020-10-31,
Kanjhawala (pz),2020-11-30,1.61
Kanjhawala (pz),2020-12-31,
Kanjhawala (pz),2021-01-31,1.07
Kanjhawala (pz),2021-02-28,
Kanjhawala (pz),2021-03-31,
Kanjhawala (pz),2021-04-30,
Kanjhawala (pz),2021-05-31,
Kanjhawala (pz),2021-06-30,
Kanjhawala (pz),2021-07-31,
Kanjhawala (pz),2021-08-31,0.38
Kanjhawala (pz),2021-09-30,
Kanjhawala (pz),2021-10-31,
Kanjhawala (pz),2021-11-30,0.63
Kanjhawala (pz),2021-12-31,
Kanjhawala (pz),2022-01-31,0.72
Kanjhawala (pz),2022-02-28,
Kanjhawala (pz),2022-03-31,
Kanjhawala (pz),2022-04-30,
Kanjhawala (pz),2022-05-31,1.46
Kanjhawala (pz),2022-06-30,
Kanjhawala (pz),2022-07-31,
Kanjhawala (pz),2022-08-31,0.83
Keshopur DJB WTP,2023-09-30,10.558620689655172
Keshopur DJB WTP,2023-10-31,10.585476635514018
Keshopur DJB WTP,2023-11-30,10.4662
Keshopur DJB WTP,2023-12-31,9.947206896551723
Keshopur TW,2022-05-31,8.97
Keshopur TW,2022-06-30,
Keshopur TW,2022-07-31,
Keshopur TW,2022-08-31,8.68
Keshopur TW,2022-09-30,
Keshopur TW,2022-10-31,
Keshopur TW,2022-11-30,7.94
Kewal Park,2023-09-30,7.005291666666667
Kewal Park,2023-10-31,3.1987047619047617
Kewal Park,2023-11-30,3.23653125
Khela Ghat Bhela road_1,2020-01-31,1.86
Khela Ghat Bhela road_1,2020-02-29,
Khela Ghat Bhela road_1,2020-03-31,
Khela Ghat Bhela road_1,2020-04-30,
Khela Ghat Bhela road_1,2020-05-31,2.4
Khela Ghat Bhela road_1,2020-06-30,
Khela Ghat Bhela road_1,2020-07-31,
Khela Ghat Bhela road_1,2020-08-31,0.79
Khela Ghat Bhela road_1,2020-09-30,
Khela Ghat Bhela road_1,2020-10-31,
Khela Ghat Bhela road_1,2020-11-30,2.89
Khela Ghat Bhela road_1,2020-12-31,
Khela Ghat Bhela road_1,2021-01-31,1.82
Khela Ghat Bhela road_1,2021-02-28,
Khela Ghat Bhela road_1,2021-03-31,
Khela Ghat Bhela road_1,2021-04-30,
Khela Ghat Bhela road_1,2021-05-31,1.87
Khela Ghat Bhela road_1,2021-06-30,
Khela Ghat Bhela road_1,2021-07-31,
Khela Ghat Bhela road_1,2021-08-31,0.57
Khela Ghat Bhela road_1,2021-09-30,
Khela Ghat Bhela road_1,2021-10-31,
Khela Ghat Bhela road_1,2021-11-30,1.29
Khela Ghat Bhela road_1,2021-12-31,
Khela Ghat Bhela road_1,2022-01-31,1.93
Khela Ghat Bhela road_1,2022-02-28,
Khela Ghat Bhela road_1,2022-03-31,
Khela Ghat Bhela road_1,2022-04-30,
Khela Ghat Bhela road_1,2022-05-31,2.26
Khela Ghat Bhela road_1,2022-06-30,
Khela Ghat Bhela road_1,2022-07-31,
Khela Ghat Bhela road_1,2022-08-31,1.73
Khela Ghat Bhela road_1,2022-09-30,
Khela Ghat Bhela road_1,2022-10-31,
Khela Ghat Bhela road_1,2022-11-30,1.95
Khera Kalan Pz,2020-01-31,9.25
Khera Kalan Pz,2020-02-29,
Khera Kalan Pz,2020-03-31,
Khera Kalan Pz,2020-04-30,
Khera Kalan Pz,2020-05-31,
Khera Kalan Pz,2020-06-30,
Khera Kalan Pz,2020-07-31,
Khera Kalan Pz,2020-08-31,
Khera Kalan Pz,2020-09-30,
Khera Kalan Pz,2020-10-31,
Khera Kalan Pz,2020-11-30,
Khera Kalan Pz,2020-12-31,
Khera Kalan Pz,2021-01-31,
Khera Kalan Pz,2021-02-28,
Khera Kalan Pz,2021-03-31,
Khera Kalan Pz,2021-04-30,
Khera Kalan Pz,2021-05-31,
Khera Kalan Pz,2021-06-30,
Khera Kalan Pz,2021-07-31,
Khera Kalan Pz,2021-08-31,
Khera Kalan Pz,2021-09-30,
Khera Kalan Pz,2021-10-31,
Khera Kalan Pz,2021-11-30,
Khera Kalan Pz,2021-12-31,
Khera Kalan Pz,2022-01-31,
Khera Kalan Pz,2022-02-28,
Khera Kalan Pz,2022-03-31,
Khera Kalan Pz,2022-04-30,
Khera Kalan Pz,2022-05-31,11.67
Khera Kalan Pz,2022-06-30,
Khera Kalan Pz,2022-07-31,
Khera Kalan Pz,2022-08-31,12.73
Khera Kalan Pz,2022-09-30,
Khera Kalan Pz,2022-10-31,
Khera Kalan Pz,2022-11-30,11.11
Khera Kalan Pz_1,2023-09-30,11.243470588235295
Khera Kalan Pz_1,2023-10-31,11.493075471698114
Khera Kalan Pz_1,2023-11-30,11.092504587155965
Khera Kalan Pz_1,2023-12-31,11.005834710743802
Kingsway Camp Police Ground Pz,2020-01-31,9.06
Kingsway Camp Police Ground Pz,2020-02-29,
Kingsway Camp Police Ground Pz,2020-03-31,
Kingsway Camp Police Ground Pz,2020-04-30,
Kingsway Camp Police Ground Pz,2020-05-31,
Kingsway Camp Police Ground Pz,2020-06-30,
Kingsway Camp Police Ground Pz,2020-07-31,
Kingsway Camp Police Ground Pz,2020-08-31,8.03
Kingsway Camp Police Ground Pz,2020-09-30,
Kingsway Camp Police Ground Pz,2020-10-31,
Kingsway Camp Police Ground Pz,2020-11-30,8.37
Kingsway Camp Police Ground Pz,2020-12-31,
Kingsway Camp Police Ground Pz,2021-01-31,7.5
Kingsway Camp Police Ground Pz,2021-02-28,
Kingsway Camp Police Ground Pz,2021-03-31,
Kingsway Camp Police Ground Pz,2021-04-30,
Kingsway Camp Police Ground Pz,2021-05-31,
Kingsway Camp Police Ground Pz,2021-06-30,
Kingsway Camp Police Ground Pz,2021-07-31,
Kingsway Camp Police Ground Pz,2021-08-31,3.74
Kingsway Camp Police Ground Pz,2021-09-30,
Kingsway Camp Police Ground Pz,2021-10-31,
Kingsway Camp Police Ground Pz,2021-11-30,3.73
Kondli Pz,2022-01-31,26.17
Kondli Pz,2022-02-28,
Kondli Pz,2022-03-31,
Kondli Pz,2022-04-30,
Kondli Pz,2022-05-31,26.87
Kondli Pz,2022-06-30,
Kondli Pz,2022-07-31,
Kondli Pz,2022-08-31,26.75
Kondli Pz,2022-09-30,
Kondli Pz,2022-10-31,
Kondli Pz,2022-11-30,26.43
Madanpur Khadar,2022-05-31,22.34
Majanu Ka Tila Dw,2020-01-31,7.04
Majanu Ka Tila Dw,2020-02-29,
Majanu Ka Tila Dw,2020-03-31,
Majanu Ka Tila Dw,2020-04-30,
Majanu Ka Tila Dw,2020-05-31,
Majanu Ka Tila Dw,2020-06-30,
Majanu Ka Tila Dw,2020-07-31,
Majanu Ka Tila Dw,2020-08-31,7.47
Majanu Ka Tila Dw,2020-09-30,
Majanu Ka Tila Dw,2020-10-31,
Majanu Ka Tila Dw,2020-11-30,10.58
Majanu Ka Tila Dw,2020-12-31,
Majanu Ka Tila Dw,2021-01-31,8.45
Majanu Ka Tila Dw,2021-02-28,
Majanu Ka Tila Dw,2021-03-31,
Majanu Ka Tila Dw,2021-04-30,
Majanu Ka Tila Dw,2021-05-31,
Majanu Ka Tila Dw,2021-06-30,
Majanu Ka Tila Dw,2021-07-31,
Majanu Ka Tila Dw,2021-08-31,8.07
Majanu Ka Tila Dw,2021-09-30,
Majanu Ka Tila Dw,2021-10-31,
Majanu Ka Tila Dw,2021-11-30,8.26
Majanu Ka Tila Dw,2021-12-31,
Majanu Ka Tila Dw,2022-01-31,7.79
Majanu Ka Tila Dw,2022-02-28,
Majanu Ka Tila Dw,2022-03-31,
Majanu Ka Tila Dw,2022-04-30,
Majanu Ka Tila Dw,2022-05-31,14.45
Majanu Ka Tila Dw,2022-06-30,
Majanu Ka Tila Dw,2022-07-31,
Majanu Ka Tila Dw,2022-08-31,
Majanu Ka Tila Dw,2022-09-30,
Majanu Ka Tila Dw,2022-10-31,
Majanu Ka Tila Dw,2022-11-30,7.57
Majara Dabas,2020-01-31,3.26
Majara Dabas,2020-02-29,
Majara Dabas,2020-03-31,
Majara Dabas,2020-04-30,
Majara Dabas,2020-05-31,
Majara Dabas,2020-06-30,
Majara Dabas,2020-07-31,
Majara Dabas,2020-08-31,1.73
Majara Dabas,2020-09-30,
Majara Dabas,2020-10-31,
Majara Dabas,2020-11-30,3.97
Majara Dabas,2020-12-31,
Majara Dabas,2021-01-31,2.99
Majara Dabas,2021-02-28,
Majara Dabas,2021-03-31,
Majara Dabas,2021-04-30,
Majara Dabas,2021-05-31,
Majara Dabas,2021-06-30,
Majara Dabas,2021-07-31,
Majara Dabas,2021-08-31,1.03
Majara Dabas,2021-09-30,
Majara Dabas,2021-10-31,
Majara Dabas,2021-11-30,0.93
Majara Dabas,2021-12-31,
Majara Dabas,2022-01-31,0.77
Majara Dabas,2022-02-28,
Majara Dabas,2022-03-31,
Majara Dabas,2022-04-30,
Majara Dabas,2022-05-31,2.26
Majara Dabas,2022-06-30,
Majara Dabas,2022-07-31,
Majara Dabas,2022-08-31,2.45
Majara Dabas,2022-09-30,
Majara Dabas,2022-10-31,
Majara Dabas,2022-11-30,2.61
Majara Dabas_1,2023-09-30,6.4664375000000005
Majara Dabas_1,2023-10-31,2.863523364485981
Majara Dabas_1,2023-11-30,3.3274090909090908
Majara Dabas_1,2023-12-31,3.6641393442622947
Mandela Khurd Pz,2020-01-31,11.8
Mandela Khurd Pz,2020-02-29,
Mandela Khurd Pz,2020-03-31,
Mandela Khurd Pz,2020-04-30,
Mandela Khurd Pz,2020-05-31,
Mandela Khurd Pz,2020-06-30,
Mandela Khurd Pz,2020-07-31,
Mandela Khurd Pz,2020-08-31,
Mandela Khurd Pz,2020-09-30,
Mandela Khurd Pz,2020-10-31,
Mandela Khurd Pz,2020-11-30,
Mandela Khurd Pz,2020-12-31,
Mandela Khurd Pz,2021-01-31,
Mandela Khurd Pz,2021-02-28,
Mandela Khurd Pz,2021-03-31,
Mandela Khurd Pz,2021-04-30,
Mandela Khurd Pz,2021-05-31,
Mandela Khurd Pz,2021-06-30,
Mandela Khurd Pz,2021-07-31,
Mandela Khurd Pz,2021-08-31,
Mandela Khurd Pz,2021-09-30,
Mandela Khurd Pz,2021-10-31,
Mandela Khurd Pz,2021-11-30,
Mandela Khurd Pz,2021-12-31,
Mandela Khurd Pz,2022-01-31,
Mandela Khurd Pz,2022-02-28,
Mandela Khurd Pz,2022-03-31,
Mandela Khurd Pz,2022-04-30,
Mandela Khurd Pz,2022-05-31,
Mandela Khurd Pz,2022-06-30,
Mandela Khurd Pz,2022-07-31,
Mandela Khurd Pz,2022-08-31,7.69
Mangolpuri Pz,2020-01-31,2.65
Mangolpuri Pz,2020-02-29,
Mangolpuri Pz,2020-03-31,
Mangolpuri Pz,2020-04-30,
Mangolpuri Pz,2020-05-31,
Mangolpuri Pz,2020-06-30,
Mangolpuri Pz,2020-07-31,
Mangolpuri Pz,2020-08-31,1.1
Mangolpuri Pz,2020-09-30,
Mangolpuri Pz,2020-10-31,
Mangolpuri Pz,2020-11-30,3.15
Mangolpuri Pz,2020-12-31,
Mangolpuri Pz,2021-01-31,2.18
Mangolpuri Pz,2021-02-28,
Mangolpuri Pz,2021-03-31,
Mangolpuri Pz,2021-04-30,
Mangolpuri Pz,2021-05-31,
Mangolpuri Pz,2021-06-30,
Mangolpuri Pz,2021-07-31,
Mangolpuri Pz,2021-08-31,1.78
Mangolpuri Pz,2021-09-30,
Mangolpuri Pz,2021-10-31,
Mangolpuri Pz,2021-11-30,2.02
Mangolpuri Pz,2021-12-31,
Mangolpuri Pz,2022-01-31,2.24
Mangolpuri Pz,2022-02-28,
Mangolpuri Pz,2022-03-31,
Mangolpuri Pz,2022-04-30,
Mangolpuri Pz,2022-05-31,3.88
Mangolpuri Pz,2022-06-30,
Mangolpuri Pz,2022-07-31,
Mangolpuri Pz,2022-08-31,3.51
Mangolpuri Pz,2022-09-30,
Mangolpuri Pz,2022-10-31,
Mangolpuri Pz,2022-11-30,3.38
Mayapuri Pz,2020-01-31,38.25
Mayapuri Pz,2020-02-29,
Mayapuri Pz,2020-03-31,
Mayapuri Pz,2020-04-30,
Mayapuri Pz,2020-05-31,
Mayapuri Pz,2020-06-30,
Mayapuri Pz,2020-07-31,
Mayapuri Pz,2020-08-31,37.07
Mayapuri Pz,2020-09-30,
Mayapuri Pz,2020-10-31,
Mayapuri Pz,2020-11-30,38.13
Mayapuri Pz,2020-12-31,
Mayapuri Pz,2021-01-31,36.85
Mayapuri Pz,2021-02-28,
Mayapuri Pz,2021-03-31,
Mayapuri Pz,2021-04-30,
Mayapuri Pz,2021-05-31,
Mayapuri Pz,2021-06-30,
Mayapuri Pz,2021-07-31,
Mayapuri Pz,2021-08-31,36.95
Mayapuri Pz,2021-09-30,
Mayapuri Pz,2021-10-31,
Mayapuri Pz,2021-11-30,36.66
Mayapuri Pz,2021-12-31,
Mayapuri Pz,2022-01-31,35.95
Mayapuri Pz,2022-02-28,
Mayapuri Pz,2022-03-31,
Mayapuri Pz,2022-04-30,
Mayapuri Pz,2022-05-31,35.43
Mayapuri Pz,2022-06-30,
Mayapuri Pz,2022-07-31,
Mayapuri Pz,2022-08-31,35.38
Mayapuri Pz,2022-09-30,
Mayapuri Pz,2022-10-31,
Mayapuri Pz,2022-11-30,35.44
"Mayur Vihar B Block, Ph-II",2020-01-31,9.34
"Mayur Vihar B Block, Ph-II",2020-02-29,
"Mayur Vihar B Block, Ph-II",2020-03-31,
"Mayur Vihar B Block, Ph-II",2020-04-30,
"Mayur Vihar B Block, Ph-II",2020-05-31,
"Mayur Vihar B Block, Ph-II",2020-06-30,
"Mayur Vihar B Block, Ph-II",2020-07-31,
"Mayur Vihar B Block, Ph-II",2020-08-31,8.96
"Mayur Vihar B Block, Ph-II",2020-09-30,
"Mayur Vihar B Block, Ph-II",2020-10-31,
"Mayur Vihar B Block, Ph-II",2020-11-30,10.8
"Mayur Vihar B Block, Ph-II",2020-12-31,
"Mayur Vihar B Block, Ph-II",2021-01-31,9.04
"Mayur Vihar B Block, Ph-II",2021-02-28,
"Mayur Vihar B Block, Ph-II",2021-03-31,
"Mayur Vihar B Block, Ph-II",2021-04-30,
"Mayur Vihar B Block, Ph-II",2021-05-31,
"Mayur Vihar B Block, Ph-II",2021-06-30,
"Mayur Vihar B Block, Ph-II",2021-07-31,
"Mayur Vihar B Block, Ph-II",2021-08-31,8.67
"Mayur Vihar B Block, Ph-II",2021-09-30,
"Mayur Vihar B Block, Ph-II",2021-10-31,
"Mayur Vihar B Block, Ph-II",2021-11-30,8.21
"Mayur Vihar B Block, Ph-II",2021-12-31,
"Mayur Vihar B Block, Ph-II",2022-01-31,8.13
"Mayur Vihar B Block, Ph-II",2022-02-28,
"Mayur Vihar B Block, Ph-II",2022-03-31,
"Mayur Vihar B Block, Ph-II",2022-04-30,
"Mayur Vihar B Block, Ph-II",2022-05-31,8.48
"Mayur Vihar B Block, Ph-II",2022-06-30,
"Mayur Vihar B Block, Ph-II",2022-07-31,
"Mayur Vihar B Block, Ph-II",2022-08-31,8.38
"Mayur Vihar B Block, Ph-II",2022-09-30,
"Mayur Vihar B Block, Ph-II",2022-10-31,
"Mayur Vihar B Block, Ph-II",2022-11-30,8.17
Mundela Kalan Pz,2020-08-31,11.53
Mundela Kalan Pz,2020-09-30,
Mundela Kalan Pz,2020-10-31,
Mundela Kalan Pz,2020-11-30,12.6
Mundela Kalan Pz,2020-12-31,
Mundela Kalan Pz,2021-01-31,11.76
Mundela Kalan Pz,2021-02-28,
Mundela Kalan Pz,2021-03-31,
Mundela Kalan Pz,2021-04-30,
Mundela Kalan Pz,2021-05-31,11.52
Mundela Kalan Pz,2021-06-30,
Mundela Kalan Pz,2021-07-31,
Mundela Kalan Pz,2021-08-31,10.27
Mundela Kalan Pz,2021-09-30,
Mundela Kalan Pz,2021-10-31,
Mundela Kalan Pz,2021-11-30,8.7
Mundela Kalan Pz,2021-12-31,
Mundela Kalan Pz,2022-01-31,8.64
Mundela Kalan Pz,2022-02-28,
Mundela Kalan Pz,2022-03-31,
Mundela Kalan Pz,2022-04-30,
Mundela Kalan Pz,2022-05-31,10.16
Mundela Kalan Pz,2022-06-30,
Mundela Kalan Pz,2022-07-31,
Mundela Kalan Pz,2022-08-31,7.93
Mundela Kalan Pz,2022-09-30,
Mundela Kalan Pz,2022-10-31,
Mundela Kalan Pz,2022-11-30,7.84
Nagali Rajapur Pz,2020-01-31,3.41
Nagali Rajapur Pz,2020-02-29,
Nagali Rajapur Pz,2020-03-31,
Nagali Rajapur Pz,2020-04-30,
Nagali Rajapur Pz,2020-05-31,
Nagali Rajapur Pz,2020-06-30,
Nagali Rajapur Pz,2020-07-31,
Nagali Rajapur Pz,2020-08-31,2.96
Nagali Rajapur Pz,2020-09-30,
Nagali Rajapur Pz,2020-10-31,
Nagali Rajapur Pz,2020-11-30,4.24
Nagali Rajapur Pz,2020-12-31,
Nagali Rajapur Pz,2021-01-31,3.92
Nagali Rajapur Pz,2021-02-28,
Nagali Rajapur Pz,2021-03-31,
Nagali Rajapur Pz,2021-04-30,
Nagali Rajapur Pz,2021-05-31,
Nagali Rajapur Pz,2021-06-30,
Nagali Rajapur Pz,2021-07-31,
Nagali Rajapur Pz,2021-08-31,2.63
Nagali Rajapur Pz,2021-09-30,
Nagali Rajapur Pz,2021-10-31,
Nagali Rajapur Pz,2021-11-30,
Nagali Rajapur Pz,2021-12-31,
Nagali Rajapur Pz,2022-01-31,2.9
Nagali Rajapur Pz,2022-02-28,
Nagali Rajapur Pz,2022-03-31,
Nagali Rajapur Pz,2022-04-30,
Nagali Rajapur Pz,2022-05-31,3.7
Nagali Rajapur Pz,2022-06-30,
Nagali Rajapur Pz,2022-07-31,
Nagali Rajapur Pz,2022-08-31,2.48
Najafgarh Town,2020-01-31,22.02
Najafgarh Town,2020-02-29,
Najafgarh Town,2020-03-31,
Najafgarh Town,2020-04-30,
Najafgarh Town,2020-05-31,
Najafgarh Town,2020-06-30,
Najafgarh Town,2020-07-31,
Najafgarh Town,2020-08-31,21.05
Najafgarh Town,2020-09-30,
Najafgarh Town,2020-10-31,
Najafgarh Town,2020-11-30,21.48
Najafgarh Town,2020-12-31,
Najafgarh Town,2021-01-31,19.84
Najafgarh Town,2021-02-28,
Najafgarh Town,2021-03-31,
Najafgarh Town,2021-04-30,
Najafgarh Town,2021-05-31,
Najafgarh Town,2021-06-30,
Najafgarh Town,2021-07-31,
Najafgarh Town,2021-08-31,19.28
Najafgarh Town,2021-09-30,
Najafgarh Town,2021-10-31,
Najafgarh Town,2021-11-30,17.35
Najafgarh Town,2021-12-31,
Najafgarh Town,2022-01-31,16.72
Najafgarh Town,2022-02-28,
Najafgarh Town,2022-03-31,
Najafgarh Town,2022-04-30,
Najafgarh Town,2022-05-31,16.6
Najafgarh Town,2022-06-30,
Najafgarh Town,2022-07-31,
Najafgarh Town,2022-08-31,16.75
Najafgarh Town,2022-09-30,
Najafgarh Town,2022-10-31,
Najafgarh Town,2022-11-30,16.32
